1335755476605284355	236701430	GEORGE WORLD	2020-12-07 01:18:17	'b'It fuckin stank in this Lyft'	0.0	0.0	
1335755254483230721	1225900952617488385		2020-12-07 01:17:24	'b'@POTUS @_DirectorWray @ScottMorrisonMP(Pt8)Transit,reicast,fpse,n64oid,@Office,@waze,@SamsungMobile Notes app,\xe2\x80\xa6 https://t.co/6qMiaQnCXB'	0.0	0.0	
1335755053857030144	1178709039045152768		2020-12-07 01:16:36	'b'@flirtydaddy420 @lyft Im so smart \xf0\x9f\x98\x87'	0.21428571428571427	0.6428571428571429	
1335754958411542528	986617274479017985	São Paulo, Brasil	2020-12-07 01:16:13	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335754879969730561	1307771916216827904		2020-12-07 01:15:55	'b'Dave must stop spending on wasteful things and save some money. Cutting the cord on spectrm can save you hundreds.I\xe2\x80\xa6 https://t.co/lUZ5NSjXnx'	-0.6	0.9	
1335754543687217153	325248500	nj/albania	2020-12-07 01:14:34	'b'I\xe2\x80\x99m just reminiscing in my thoughts about how it\xe2\x80\x99s been just under a year that I\xe2\x80\x99m waiting for my @lyft outside a b\xe2\x80\xa6 https://t.co/mQ1IBOE77A'	0.0	0.05	
1335753559921455105	3103360434	Delhi, India	2020-12-07 01:10:40	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335753358481584129	1331357684461752321		2020-12-07 01:09:52	'b'@Reynoso626 @RideSafeWorld Not everyone sees lyft/Uber as "destruction". Cheaper, safe, reliable transport is somet\xe2\x80\xa6 https://t.co/vB1EDRLZ2j'	0.5	0.5	
1335752944461860864	1249726092434268161		2020-12-07 01:08:13	'b'TOGUARD Uber Dual Dash Cam Full HD 1080P+1080P Inside and Outside Car Camera Dash Cams 3" LCD 340\xc2\xb0 Dashboard Camera\xe2\x80\xa6 https://t.co/PWvm2HxoRe'	0.175	0.30000000000000004	
1335752902317629447	1333777106082402310		2020-12-07 01:08:03	'b'@Fxhedgers Doordash and Airbnb ipo bullish $UBER AND $LYFT'	0.0	0.0	
1335752878888280065	1078486516488384512	Ashland, OH	2020-12-07 01:07:58	'b'@Uber @lyft  614-444-4444 is a ya je can number and \n\nWiFi smart phone \n\nGuess I need just a house phone landline'	0.21428571428571427	0.6428571428571429	
1335752787750125568	1178709039045152768		2020-12-07 01:07:36	'b'@flirtydaddy420 @lyft Just type that you only speak Italian in your bio \xf0\x9f\x98\x82'	0.0	0.5	
1335752537874427911	1145339147273547777	Berlin, Germany	2020-12-07 01:06:36	'b'Oilfield pick up crew member\nK Mart sales associate\nCannery warehouse worker\nSonic Drive In cashier\nUber/Lyft drive\xe2\x80\xa6 https://t.co/OGPIAEzgVi'	0.0	0.0	
1335752533306798082	777002390381748224		2020-12-07 01:06:35	'b'Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByt\xe2\x80\xa6 https://t.co/pIjPql21Hl'	0.0	0.0	
1335752491833626624	327429543	Occupied Lands ✶✶✶✶	2020-12-07 01:06:25	'b'RT @Chicago_Reader: After the success of Proposition 22 in California, ride-hailing giant Lyft is funding a local super PAC that could dras\xe2\x80\xa6'	0.15833333333333333	0.41666666666666663	
1335751838080053249	1334528984592371714		2020-12-07 01:03:49	'b'@RedLipMamacita @lyft At your Lyft driver in a Toyota Corolla just trying to get to his next $2.50 gig to scrape en\xe2\x80\xa6 https://t.co/KRA34kzghR'	0.0	0.0	
1335751824322727945	1307771916216827904		2020-12-07 01:03:46	'b'Steve must cut out on useless things and invest some money. Cutting the cord on brighthouse can save you hundreds.I\xe2\x80\xa6 https://t.co/yTxr7Lx7Fr'	-0.55	0.55	
1335751561746800642	1334528984592371714		2020-12-07 01:02:44	'b"@RedLipMamacita @lyft Actually I love what I do! I make damn good money probably more than you but I'm not a regula\xe2\x80\xa6 https://t.co/xz38cILOGq"	0.6083333333333333	0.5666666666666668	
1335751452795445248	67092070	California, USA	2020-12-07 01:02:18	'b'@DBJinCA @DavidBrianJoll1 @lyoshki @RideSafeWorld Furthermore,  for the business/ accounting deficient folks postin\xe2\x80\xa6 https://t.co/moebZAwjsq'	-0.4	0.7	
1335751257684840449	350531454		2020-12-07 01:01:31	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335751201338630145	779041047464833028	Chicago, IL 	2020-12-07 01:01:18	'b'RT @Chicago_Reader: After the success of Proposition 22 in California, ride-hailing giant Lyft is funding a local super PAC that could dras\xe2\x80\xa6'	0.15833333333333333	0.41666666666666663	
1335750948426280964	16104602	Chicago, IL	2020-12-07 01:00:17	'b'After the success of Proposition 22 in California, ride-hailing giant Lyft is funding a local super PAC that could\xe2\x80\xa6 https://t.co/yC2UHd06kv'	0.15833333333333333	0.41666666666666663	
1335750934274695170	29965112		2020-12-07 01:00:14	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335750920676798465	1031615738036060162	Alabama, USA	2020-12-07 01:00:11	'b'Why I ended up getting a lyft to the wrong hotel \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x82'	-0.5	0.9	
1335750757308637184	304192086	León Gto.	2020-12-07 00:59:32	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335750639586955265	913187719592869888	Henderson, NV	2020-12-07 00:59:04	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335750037440180224	1208433045612699651		2020-12-07 00:56:40	'b'RT @TMGStockTips: See Why $KBNT Could See Another Move Past $7!\n\n$amzn $fb $nflx $sbux $zm #ddtg $wmt $aapl $ino $nvda $amd $aapl $uvxy $sb\xe2\x80\xa6'	-0.25	0.25	
1335749973493886976	99782750	USA 🇺🇸	2020-12-07 00:56:25	'b'RT @TMGStockTips: See Why $KBNT Could See Another Move Past $7!\n\n$amzn $fb $nflx $sbux $zm #ddtg $wmt $aapl $ino $nvda $amd $aapl $uvxy $sb\xe2\x80\xa6'	-0.25	0.25	
1335749847459237891	64020155		2020-12-07 00:55:55	'b'My Lyft driver just told me he thinks he drove me before and I said oh why do u think that and he said well bc You\xe2\x80\x99\xe2\x80\xa6 https://t.co/YVmczQSTA9'	0.0	0.0	
1335749675551485952	2907042033		2020-12-07 00:55:14	'b'when lyft gon do the silent ride option ..'	0.0	0.1	
1335749474308792327	1276296088270581760	Wall Street, NYC, USA 🇺🇸	2020-12-07 00:54:26	'b'RT @TMGStockTips: See Why $KBNT Could See Another Move Past $7!\n\n$amzn $fb $nflx $sbux $zm #ddtg $wmt $aapl $ino $nvda $amd $aapl $uvxy $sb\xe2\x80\xa6'	-0.25	0.25	
1335749341210836994	183901034		2020-12-07 00:53:54	'b'I was waiting just thinking hmmm be nice if this benz is my taxi and I carried on with my business....\nOnly to get\xe2\x80\xa6 https://t.co/FxcEX6wcqV'	0.6	1.0	
1335749293802737665	852823447679909889	Schweiz	2020-12-07 00:53:43	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335749035387473922	1228955209	🌞 Lubeck, WV	2020-12-07 00:52:41	'b'I want them as my Lyft drivers https://t.co/8G8qE9QAVe'	0.0	0.0	
1335749001849827332	980164955587661824	India/USA	2020-12-07 00:52:33	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335748958426177536	2488639729	Los Angeles, CA	2020-12-07 00:52:23	'b'Should Uber and Lyft Drivers Be Considered Essential Workers? https://t.co/yKFezV1YDN'	0.0	0.3	
1335748838003339265	1243207565967679494		2020-12-07 00:51:54	'b'Dual Dash Cam Full HD 1920x1080P Inside and Outside Car Camera Dash Cams 3" LCD with Super Capacitor, Sony Sensor,\xe2\x80\xa6 https://t.co/NvLlJX542X'	0.22777777777777777	0.4222222222222222	
1335748617810944000	38246060	Montréal, Québec	2020-12-07 00:51:02	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335748489616232449	41430254	Anywhere In The Multiverse	2020-12-07 00:50:31	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335748483366543362	781715192895959041	CA	2020-12-07 00:50:30	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335748221449211904	96658022	Chicagoland	2020-12-07 00:49:27	'b'@impassive_7 A Lyft lol'	0.8	0.7	
1335747628412309505	1307771916216827904		2020-12-07 00:47:06	'b'Dave must cut out on expensive things and put away some money. Cutting the cord on spectrm can save you hundreds.In\xe2\x80\xa6 https://t.co/if8uF7sd18'	-0.55	0.8	
1335747583172460545	1325609195400355841		2020-12-07 00:46:55	'b'@w_terrence How can you handle your sycophantic ball-licking when you couldn\xe2\x80\x99t handle a Lyft ride?'	0.0	0.0	
1335747510787248128	1319688984822427653		2020-12-07 00:46:38	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335747261964414977	38124709	🏴‍☠️🏖🤠	2020-12-07 00:45:38	'b'RT @islut4tulsi: @carsoncapp Tulsi used musicians as part of her argument for the emergency stimulus, mentioning her musician friend in Mau\xe2\x80\xa6'	0.0	0.0	
1335746964793790467	704871400805429249		2020-12-07 00:44:28	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335746887350161409	302555211	Germany	2020-12-07 00:44:09	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335746518284951553	250654541	Chicago	2020-12-07 00:42:41	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335746356900548610	1327161136186224641	United States	2020-12-07 00:42:03	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335746275023654912	290819402	Traplanta, GA	2020-12-07 00:41:43	'b"As Much As I've Spent On Uber &amp; Lyft This Past Week I May As Well Had Got A Rental Car &amp; Let Them Reimburse Me When\xe2\x80\xa6 https://t.co/oiPmQHQC11"	-0.175	0.175	
1335746104441376768	40526018	DC 	2020-12-07 00:41:02	'b'I hate slow ass drivers when I\xe2\x80\x99m in a lyft or Uber. I understand safety but the bus drivers moves faster than you lol'	-0.10000000000000002	0.6666666666666666	
1335746084661026822	49005215	Colombia	2020-12-07 00:40:58	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745995674673152	250161910	Frisco, TX	2020-12-07 00:40:36	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745902603104257	111701962	Tenares, Dominican Republic	2020-12-07 00:40:14	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745684306194432	257200293	fucking anywhere else lol	2020-12-07 00:39:22	'b'thank u to the lyft driver who drove us from the beach to the train station, because of u we made it WE GOT LUCKY A\xe2\x80\xa6 https://t.co/84o6VMnk61'	0.3333333333333333	0.8333333333333334	
1335745681638776839	1244423026214608900		2020-12-07 00:39:22	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745479414525954	1283822935		2020-12-07 00:38:33	'b'i am going to die in this lyft'	0.0	0.0	
1335745178016092161	2984035862	Berlin, Germany	2020-12-07 00:37:22	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745161645666304	12294132	San Francisco, CA	2020-12-07 00:37:18	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745102417809408	15486010	California, USA	2020-12-07 00:37:04	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745047145426944	110271953	Jhb 	2020-12-07 00:36:50	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335745030959599617	258576784		2020-12-07 00:36:46	'b'Why do cab drivers refuse to use GPS? I hate using Lyft or Uber than I get in a van and have to argue about directi\xe2\x80\xa6 https://t.co/frSHZHzIiJ'	-0.8	0.9	
1335744994372685824	488591897	New York, USA	2020-12-07 00:36:38	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744865200693259	28716183	Moon	2020-12-07 00:36:07	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744851539873793	1334660391125868545		2020-12-07 00:36:04	'b"@AskLyft hello, I am still waiting for support from you guys. It's been almost 3 days now and I haven't heard anyth\xe2\x80\xa6 https://t.co/JQfVx4IW8y"	0.0	0.0	
1335744849199435779	887595840		2020-12-07 00:36:03	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744824822083587	448208534	RIP Cam, Tavon, Ken, Gushi ✊🏿	2020-12-07 00:35:57	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744806610296832	14181005	Burlingame, CA	2020-12-07 00:35:53	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744803888222209	3062063155	India	2020-12-07 00:35:52	'b'RT @JonErlichman: Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByteDance\xe2\x80\xa6'	0.0	0.0	
1335744748401913862	164425558	IG: @JonErlichman	2020-12-07 00:35:39	'b'Some companies that did not exist 10 years ago:\n\nZoom\nRobinhood\nSnap\nPeloton\nDraftKings\nDoorDash\nLyft\nInstacart\nByt\xe2\x80\xa6 https://t.co/NXiL4RnXhS'	0.0	0.0	
1335744674997350401	913813981420244994		2020-12-07 00:35:22	'b'The way to play in my head \xe2\x80\x93 and 20,000 motorcycles, 275,000 dedicated parking spots which their 6 and Lyft deploy\xe2\x80\xa6 https://t.co/Jn9SZCVyxh'	0.0	0.0	
1335744668445839362	1233093620187750400		2020-12-07 00:35:20	'b'@KLoeffler @ReverendWarnock My friend\'s son works at honey baked ham. His dad is the CEO of Lyft. "I was a waitress\xe2\x80\xa6 https://t.co/ddiDEUdB03'	0.0	0.0	
1335744608760901633	1307771916216827904		2020-12-07 00:35:06	'b'Dave must stop spending on useless things and save some money. Cutting the cord on brighthouse can save you hundred\xe2\x80\xa6 https://t.co/HpLVyJRMWq'	-0.55	0.55	
1335744339633303552	213045085	Los Angeles, CA. 	2020-12-07 00:34:02	'b'Is the future instead of gig jobs for Uber and Lyft it\xe2\x80\x99ll be for quick hookups...\nSex workers unite\xf0\x9f\x91\x8d'	0.16666666666666666	0.3125	
1335744152059994112	758352689919066113	United States	2020-12-07 00:33:17	'b'Rob Gronkowski undercover as a Lyft driver is comedy \xf0\x9f\x98\x82\xf0\x9f\x92\x80 https://t.co/xLUtMm7CiZ'	0.0	0.0	
1335744064252153862	1110889087186206720	Manhattan, NY	2020-12-07 00:32:56	'b'See Why $KBNT Could See Another Move Past $7!\n\n$amzn $fb $nflx $sbux $zm #ddtg $wmt $aapl $ino $nvda $amd $aapl\xe2\x80\xa6 https://t.co/soAhn1WPsJ'	-0.25	0.25	
1335743724043837445	775434581273092096		2020-12-07 00:31:35	'b'i really care for podcaster richie. maybe he\xe2\x80\x99s on a DnD podcast and gets to use lots of voices. also lyft/uber dr\xe2\x80\xa6\xe2\x80\xa6 https://t.co/zApFK1C0TH'	0.2	0.2	
1335743367301517318	742444890383081472	Canada	2020-12-07 00:30:10	'b'Toronto! @Lyft is launching!! Sign up using "LaunchToronto" for free rides!! https://t.co/3IkNyj8urX #lyft #Toronto #uber #promo'	0.625	0.8	
1335743130323206145	2456983792	lyft.com/cities	2020-12-07 00:29:13	'b'@MzzCep We are constantly expanding the Lyft experience to new regions, and while we do not provide service there a\xe2\x80\xa6 https://t.co/qq4CuZDV01'	0.06818181818181818	0.3939393939393939	
1335742641477136385	14844206	Trinidad, DC	2020-12-07 00:27:17	'b'RT @infinitebuffalo: well, this has taken an exciting turn. \n\nDid anybody else know Lyft had eliminated the ability to pay for @bikeshare m\xe2\x80\xa6'	0.3	0.8	
1335741791929331713	1307771916216827904		2020-12-07 00:23:54	'b'Steve must cut out on wasteful things and save some money. Cutting the cord on spectrm can save you hundreds.Instea\xe2\x80\xa6 https://t.co/VYlXnWGCcY'	-0.6	0.9	
1335741541709717505	47541625	San Antonio, TX	2020-12-07 00:22:55	'b'Is my Lyft driver unironically listening to Rick Astley or did I just get Rick rolled'	0.0	0.0	
1335741474944786432	21662606	Brooklyn	2020-12-07 00:22:39	'b'@smithsteve4 @lyft I left mine in a @Lyft at the airport on my way to Cannes last year. Using the airport WiFi and\xe2\x80\xa6 https://t.co/IcqSmPrtkc'	0.0	0.03333333333333333	
1335741336184614912	2278912976		2020-12-07 00:22:06	'b"@HaltonPolice We're appalled by what happened on Thursday. Without knowing facts it's hard to imagine someone going\xe2\x80\xa6 https://t.co/02zrnb63pr"	-0.5458333333333334	0.7708333333333333	
1335741240080363520	2456983792	lyft.com/cities	2020-12-07 00:21:43	'b"@MzzCep Hi there! Lyft does not currently operate in Guelph. You can always see what areas we're available in at https://t.co/LCeVN782qp."	0.2	0.4	
1335740914828857344	2456983792	lyft.com/cities	2020-12-07 00:20:25	'b"@MuthaRose Hello. We hope you're okay. The safety of the Lyft community is paramount and we take investigations of\xe2\x80\xa6 https://t.co/ZVHq6Ym36C"	0.5	0.5	
1335740670066221056	1171791009728139264		2020-12-07 00:19:27	'b'Lyft is better, hmu if you need a sign up code https://t.co/vHasszZXLp'	0.5	0.5	
1335740156830232581	312407727		2020-12-07 00:17:24	'b'Why do @lyft drivers think it\xe2\x80\x99s okay to have additional passengers in the car when they are picking up riders?! Thi\xe2\x80\xa6 https://t.co/NqR6NHMFtA'	0.625	0.5	
1335740151729811459	2456983792	lyft.com/cities	2020-12-07 00:17:23	'b'@smithsteve4 Hey there, we would be glad to look into this further for you. Please send us a DM with the full name,\xe2\x80\xa6 https://t.co/w1UztyBohd'	0.2833333333333333	0.6833333333333332	
1335739830903468033	815794788	NC	2020-12-07 00:16:07	'b'@MSCTHUNDA_428 @phurdrick @MrBassFace @sweetie_april85 @RSREntertainme1 @McAmberdawn @RobynM001 @wshawn527\xe2\x80\xa6 https://t.co/Je1hcBCt6f'	0.0	0.0	
1335739576015613953	88871632	Ontario, Canada	2020-12-07 00:15:06	'b'Why is Lyft not available in Guelph rn'	-0.2	0.4	
1335739379906711552	3193121325	Chicago, IL	2020-12-07 00:14:19	'b'will we ever have lyft line and uber pool back? \xf0\x9f\x98\x95'	0.0	0.0	
1335739295785758725	1307771916216827904		2020-12-07 00:13:59	'b'Mike must stop spending on wasteful things and save some money. Cutting the cord on spectrm can save you hundreds.I\xe2\x80\xa6 https://t.co/66qUdMQdzU'	-0.6	0.9	
1335738616744730624	16893745	Brooklyn, NY	2020-12-07 00:11:17	'b'nothing worse than the black hole in dealing with a lost phone on a just completed .@lyft ride'	-0.2833333333333333	0.5166666666666666	
1335738282580221952	16014522	Los Angeles, CA	2020-12-07 00:09:58	'b'@AntoniaJuhasz You can bet all the car-driving companies (Uber, Lyft, dozens of others around the globe) are active\xe2\x80\xa6 https://t.co/sWbJzLnn1t'	0.0	0.0	
1335738152242319363	3389778958	Bethesda, MD	2020-12-07 00:09:26	'b'RT @faizsays: Becerra won a lawsuit against Uber and Lyft over their refusal to classify drivers as employees in the wake of AB5, but the r\xe2\x80\xa6'	0.0	0.0	
1335737856095113217	858441744	Kirksville, MO	2020-12-07 00:08:16	'b"@jawsgirl87 @WSVamp317 That's where the care takers have to do the jobs they were hired for. Look after those who's\xe2\x80\xa6 https://t.co/iiWIpzRZga"	0.0	0.0	
1335737551957749764	260786658	Promise Land for the O.G's	2020-12-07 00:07:03	'b'Pls stop talking to me Lyft driver \xf0\x9f\x98\xab'	0.0	0.0	
1335737057860317184	1080192228927172609	Phoenix, Arizona Area	2020-12-07 00:05:06	'b"Lyft's business is slowly recovering, but sales are still half of what they were last year https://t.co/HnE7XoQ45V"	-0.15555555555555556	0.2111111111111111	
1335736963417182216	1173086384	Cincinnati, Ohio	2020-12-07 00:04:43	'b"@ratking1989 @WSVamp317 Yes, but to be fair, there are those who don't have Uber or Lyft like I do. What about thos\xe2\x80\xa6 https://t.co/mtflyrfj69"	0.7	0.9	
1335736775629819904	735126355256455169	Ohio, USA	2020-12-07 00:03:58	'b'How much of a piece of shit do you need to be to steal hand sanitizer from your @lyft driver? We can\xe2\x80\x99t even do anyt\xe2\x80\xa6 https://t.co/AGZpDr7pzs'	0.0	0.5	
1335736744138838021	28728959	New Haven, CT 🇬🇭	2020-12-07 00:03:51	'b'I never used it but I always see a trend with Lyft users and their ETA \xf0\x9f\xa4\x94\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/ePwDFzyPhd'	0.0	0.0	
1335736527662542850	444273861	Québec, Canada	2020-12-07 00:02:59	'b'$wtrh on @timothysykes watch list! @DoorDash  ipo on december 9th. Remember, only profitable stock in the food deli\xe2\x80\xa6 https://t.co/Muc5WLJ0kT'	0.0	1.0	
1335736092113293312	28728959	New Haven, CT 🇬🇭	2020-12-07 00:01:15	'b'People who have used lyft... is the pick-up time usually 25-30mins from the request?'	-0.25	0.25	
1335734579928428545	1072282237545185280	New York	2020-12-06 23:55:15	'b'Biden to name California AG Becerra as HHS secretary..\nSo what is the chances for Uber and Lyft to survive in CA.? https://t.co/UO54HTkZKn'	0.0	0.0	
1335734576728207360	1106341807594582017	المدينة المنورة, المملكة العرب	2020-12-06 23:55:14	'b'RT @aaaamhim: $IINX UNKNOWN #EV stock. $20 mil revenue YOY at $9mil mktcap\xf0\x9f\x93\x88\n\n$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL\xe2\x80\xa6'	-0.1	0.6	
1335734529907101699	881547732049162240	United States	2020-12-06 23:55:03	'b'My mom got mad and said take a Lyft home okay girl I\xe2\x80\x99m using your card anyway \xf0\x9f\x98\x98'	-0.0625	0.75	
1335734446356652035	1307771916216827904		2020-12-06 23:54:43	'b'Steve must stop spending on wasteful things and invest some money. Cutting the cord on brighthouse can save you hun\xe2\x80\xa6 https://t.co/CndVXrzztF'	-0.6	0.9	
1335734171973668864	1092201403861397507	Washington, DC	2020-12-06 23:53:37	'b'@mrsqspn Thank you chile... I\xe2\x80\x99m trying to figure out how I\xe2\x80\x99m getting down there... might take a damn Lyft or something'	-0.15555555555555559	0.2888888888888889	
1335733757702266883	1266423870107549699		2020-12-06 23:51:59	'b'@nysdmv Tlc driver we like to be able to renew our registration online is no fair now with this pandemic that you g\xe2\x80\xa6 https://t.co/CEgCh1xXwK'	0.07500000000000001	0.7625	
1335733588772462594	875665884131602432	World Wide	2020-12-06 23:51:18	'b'RT @Reynoso626: If we could guess how much we\xe2\x80\x99d make in a day , I\xe2\x80\x99d rather have taken the day off. With the pandemic making everything wors\xe2\x80\xa6'	0.2	0.2	
1335733046847430658	1292620379794608128		2020-12-06 23:49:09	'b'@btsxpgh Amen, I am an Uber/ Lyft driver and last night I made it home by 3:30 am, barely, I was so tired. I had a\xe2\x80\xa6 https://t.co/z9yxDcO1AC'	-0.11666666666666668	0.2888888888888889	
1335732536765521921	1287157883902320641		2020-12-06 23:47:08	'b'$LYFT driver decided not to pick up this customer https://t.co/TFKTuSzawx'	0.0	0.0	
1335732398735110151	4373761587		2020-12-06 23:46:35	'b'These ppl just thought I was they Lyft driver\xf0\x9f\x98\xad I got dark tint so I was just staring at them trynna open my door\xf0\x9f\x98\xad'	-0.075	0.45	
1335732040994611209	18106840	Texas	2020-12-06 23:45:09	'b'@AdamParkhomenko Make him call Lyft.'	0.0	0.0	
1335731615419469826	70258762	Wendell, NC	2020-12-06 23:43:28	'b'People who deserve more respect: Uber/Lyft Drivers'	0.5	0.5	
